Ensembl.Gene.ID	Chimpanzee.Ensembl.Gene.ID	Gibbon.Ensembl.Gene.ID	Gorilla.Ensembl.Gene.ID	Marmoset.Ensembl.Gene.ID	Olive.baboon.Ensembl.Gene.ID	Orangutan.Ensembl.Gene.ID	Vervet.AGM.Ensembl.Gene.ID	Macaque.Ensembl.Gene.ID
ENSG00000088356	ENSPTRG00000013368	ENSNLEG00000009712	ENSGGOG00000024924	ENSCJAG00000020766	ENSPANG00000017510	ENSPPYG00000010897	ENSCSAG00000012714	ENSMMUG00000000973
ENSG00000088386	ENSPTRG00000005990	ENSNLEG00000007860	ENSGGOG00000014903	ENSCJAG00000020832	ENSPANG00000004752	ENSPPYG00000005462	ENSCSAG00000017516	ENSMMUG00000001402
ENSG00000088387	ENSPTRG00000005991	ENSNLEG00000007865	ENSGGOG00000014914	ENSCJAG00000020855	ENSPANG00000017575	ENSPPYG00000005463	ENSCSAG00000017515	ENSMMUG00000018657
ENSG00000088448	ENSPTRG00000006038	ENSNLEG00000007983	ENSGGOG00000005180	ENSCJAG00000014141	ENSPANG00000012830	ENSPPYG00000005507	ENSCSAG00000017463	ENSMMUG00000018929
ENSG00000088451	ENSPTRG00000005967	ENSNLEG00000016509	ENSGGOG00000010704	ENSCJAG00000003252	ENSPANG00000015280	ENSPPYG00000005444	ENSCSAG00000017539	ENSMMUG00000013063
ENSG00000088538	ENSPTRG00000014969	ENSNLEG00000007031	ENSGGOG00000001027	ENSCJAG00000005394	ENSPANG00000019042	ENSPPYG00000013834	ENSCSAG00000014096	ENSMMUG00000004273
ENSG00000088543	ENSPTRG00000014965	ENSNLEG00000007022	ENSGGOG00000014921	ENSCJAG00000005338	ENSPANG00000006698	ENSPPYG00000013838	ENSCSAG00000014161	ENSMMUG00000010499
ENSG00000088682	ENSPTRG00000008156	ENSNLEG00000003029	ENSGGOG00000012407	ENSCJAG00000012043	ENSPANG00000009190	ENSPPYG00000007389	ENSCSAG00000004907	ENSMMUG00000020473
ENSG00000088726	ENSPTRG00000014636	ENSNLEG00000004755	ENSGGOG00000028438	ENSCJAG00000016751	ENSPANG00000014208	ENSPPYG00000013389	ENSCSAG00000009604	ENSMMUG00000010276
ENSG00000088756	ENSPTRG00000009847	ENSNLEG00000006927	ENSGGOG00000000529	ENSCJAG00000015612	ENSPANG00000009319	ENSPPYG00000009021	ENSCSAG00000017578	ENSMMUG00000014506
ENSG00000088766	ENSPTRG00000013234	ENSNLEG00000014044	ENSGGOG00000013808	ENSCJAG00000021302	ENSPANG00000016607	ENSPPYG00000010693	ENSCSAG00000013478	ENSMMUG00000013744
ENSG00000088808	ENSPTRG00000006763	ENSNLEG00000016238	ENSGGOG00000009600	ENSCJAG00000017204	ENSPANG00000016275	ENSPPYG00000006179	ENSCSAG00000009859	ENSMMUG00000018123
ENSG00000088812	ENSPTRG00000013198	ENSNLEG00000007613	ENSGGOG00000016945	ENSCJAG00000021148	ENSPANG00000004319	ENSPPYG00000010818	ENSCSAG00000013193	ENSMMUG00000022283
ENSG00000088827	ENSPTRG00000013201	ENSNLEG00000007641	ENSGGOG00000016970	ENSCJAG00000021174	ENSPANG00000023582	ENSPPYG00000010815	ENSCSAG00000013040	ENSMMUG00000022070
ENSG00000088833	ENSPTRG00000013164	ENSNLEG00000009341	ENSGGOG00000013539	ENSCJAG00000020916	ENSPANG00000013448	ENSPPYG00000010851	ENSCSAG00000010647	ENSMMUG00000015994
ENSG00000088836	ENSPTRG00000013195	ENSNLEG00000007589	ENSGGOG00000011941	ENSCJAG00000021119	ENSPANG00000006862	ENSPPYG00000010821	ENSCSAG00000013269	ENSMMUG00000003633
ENSG00000088854	ENSPTRG00000013196	ENSNLEG00000007604	ENSGGOG00000011959	ENSCJAG00000021125	ENSPANG00000000610	ENSPPYG00000010819	ENSCSAG00000013215	ENSMMUG00000017467
ENSG00000088881	ENSPTRG00000039291	ENSNLEG00000009110	ENSGGOG00000015503	ENSCJAG00000021027	ENSPANG00000007524	ENSPPYG00000010836	ENSCSAG00000010974	ENSMMUG00000021331
ENSG00000088882	ENSPTRG00000013182	ENSNLEG00000009078	ENSGGOG00000007734	ENSCJAG00000021048	ENSPANG00000003904	ENSPPYG00000010835	ENSCSAG00000010982	ENSMMUG00000021332
ENSG00000088888	ENSPTRG00000013209	ENSNLEG00000007664	ENSGGOG00000010178	ENSCJAG00000021211	ENSPANG00000003902	ENSPPYG00000010808	ENSCSAG00000012949	ENSMMUG00000017150
ENSG00000088899	ENSPTRG00000013192	ENSNLEG00000007581	ENSGGOG00000008647	ENSCJAG00000021100	ENSPANG00000003903	ENSPPYG00000010824	ENSCSAG00000013291	ENSMMUG00000010028
ENSG00000088926	ENSPTRG00000016662	ENSNLEG00000011541	ENSGGOG00000009809	ENSCJAG00000020294	ENSPANG00000007483	ENSPPYG00000015257	ENSCSAG00000002922	ENSMMUG00000011634
ENSG00000088930	ENSPTRG00000013308	ENSNLEG00000009991	ENSGGOG00000013738	ENSCJAG00000005611	ENSPANG00000018088	ENSPPYG00000010755	ENSCSAG00000011094	ENSMMUG00000011405
ENSG00000088992	ENSPTRG00000005504	ENSNLEG00000000282	ENSGGOG00000002737	ENSCJAG00000009509	ENSPANG00000017165	ENSPPYG00000005003	ENSCSAG00000002325	ENSMMUG00000017478
ENSG00000089022	ENSPTRG00000005465	ENSNLEG00000000024	ENSGGOG00000005717	ENSCJAG00000012029	ENSPANG00000018415	ENSPPYG00000004968	ENSCSAG00000002532	ENSMMUG00000022353
ENSG00000089041	ENSPTRG00000005554	ENSNLEG00000015976	ENSGGOG00000013822	ENSCJAG00000001404	ENSPANG00000011007	ENSPPYG00000005045	ENSCSAG00000002219	ENSMMUG00000006298
ENSG00000089048	ENSPTRG00000013258	ENSNLEG00000014563	ENSGGOG00000006692	ENSCJAG00000004640	ENSPANG00000020625	ENSPPYG00000010715	ENSCSAG00000011777	ENSMMUG00000012352
ENSG00000089057	ENSPTRG00000013220	ENSNLEG00000007712	ENSGGOG00000007866	ENSCJAG00000021258	ENSPANG00000004315	ENSPPYG00000010797	ENSCSAG00000013382	ENSMMUG00000020005
ENSG00000089060	ENSPTRG00000005489	ENSNLEG00000000174	ENSGGOG00000009725	ENSCJAG00000009862	ENSPANG00000018414	ENSPPYG00000004988	ENSCSAG00000002409	ENSMMUG00000006723
ENSG00000089063	ENSPTRG00000013221	ENSNLEG00000007719	ENSGGOG00000026519	ENSCJAG00000021275	ENSPANG00000011725	ENSPPYG00000010796	ENSCSAG00000013392	ENSMMUG00000013258
ENSG00000089091	ENSPTRG00000013285	ENSNLEG00000009756	ENSGGOG00000026375	ENSCJAG00000005123	ENSPANG00000022562	ENSPPYG00000010736	ENSCSAG00000011523	ENSMMUG00000004139
ENSG00000089094	ENSPTRG00000005560	ENSNLEG00000016168	ENSGGOG00000014021	ENSCJAG00000001555	ENSPANG00000010984	ENSPPYG00000005050	ENSCSAG00000002201	ENSMMUG00000021564
ENSG00000089101	ENSPTRG00000013301	ENSNLEG00000009893	ENSGGOG00000014189	ENSCJAG00000005444	ENSPANG00000024586	ENSPPYG00000010748	ENSCSAG00000011382	ENSMMUG00000011429
ENSG00000089116	ENSPTRG00000005493	ENSNLEG00000000189	ENSGGOG00000010583	ENSCJAG00000009813	ENSPANG00000019666	ENSPPYG00000004992	ENSCSAG00000002361	ENSMMUG00000001577
ENSG00000089127	ENSPTRG00000005477	ENSNLEG00000000109	ENSGGOG00000008132	ENSCJAG00000012624	ENSPANG00000007338	ENSPPYG00000004977	ENSCSAG00000002468	ENSMMUG00000012782
ENSG00000089157	ENSPTRG00000005526	ENSNLEG00000000292	ENSGGOG00000026582	ENSCJAG00000008677	ENSPANG00000009434	ENSPPYG00000005022	ENSCSAG00000002270	ENSMMUG00000009157
ENSG00000089163	ENSPTRG00000005529	ENSNLEG00000015616	ENSGGOG00000024753	ENSCJAG00000008631	ENSPANG00000010985	ENSPPYG00000005025	ENSCSAG00000002268	ENSMMUG00000031316
ENSG00000089177	ENSPTRG00000013269	ENSNLEG00000014626	ENSGGOG00000034900	ENSCJAG00000004746	ENSPANG00000019915	ENSPPYG00000010722	ENSCSAG00000011693	ENSMMUG00000009658
ENSG00000089195	ENSPTRG00000013231	ENSNLEG00000013957	ENSGGOG00000008597	ENSCJAG00000021296	ENSPANG00000009284	ENSPPYG00000010691	ENSCSAG00000013461	ENSMMUG00000013728
ENSG00000089199	ENSPTRG00000013230	ENSNLEG00000013943	ENSGGOG00000008592	ENSCJAG00000021295	ENSPANG00000018439	ENSPPYG00000010690	ENSCSAG00000013449	ENSMMUG00000013722
ENSG00000089225	ENSPTRG00000005496	ENSNLEG00000000216	ENSGGOG00000013775	ENSCJAG00000009744	ENSPANG00000016891	ENSPPYG00000004994	ENSCSAG00000002347	ENSMMUG00000016202
ENSG00000089234	ENSPTRG00000005461	ENSNLEG00000000543	ENSGGOG00000007087	ENSCJAG00000011876	ENSPANG00000010016	ENSPPYG00000004964	ENSCSAG00000002581	ENSMMUG00000017107
ENSG00000089248	ENSPTRG00000005468	ENSNLEG00000000031	ENSGGOG00000003799	ENSCJAG00000012112	ENSPANG00000003387	ENSPPYG00000004971	ENSCSAG00000002520	ENSMMUG00000013916
ENSG00000089250	ENSPTRG00000005506	ENSNLEG00000000297	ENSGGOG00000007481	ENSCJAG00000009419	ENSPANG00000011448	ENSPPYG00000005005	ENSCSAG00000002321	ENSMMUG00000014027
ENSG00000089280	ENSPTRG00000008038	ENSNLEG00000016218	ENSGGOG00000003707	ENSCJAG00000003169	ENSPANG00000021275	ENSPPYG00000007311	ENSCSAG00000005711	ENSMMUG00000019637
ENSG00000089327	ENSPTRG00000010833	ENSNLEG00000011072	ENSGGOG00000005263	ENSCJAG00000010568	ENSPANG00000001149	ENSPPYG00000009852	ENSCSAG00000004529	ENSMMUG00000023207
ENSG00000089351	ENSPTRG00000010824	ENSNLEG00000010882	ENSGGOG00000014952	ENSCJAG00000010702	ENSPANG00000026206	ENSPPYG00000009845	ENSCSAG00000004579	ENSMMUG00000001538
ENSG00000089356	ENSPTRG00000010829	ENSNLEG00000011027	ENSGGOG00000027820	ENSCJAG00000010643	ENSPANG00000015620	ENSPPYG00000009849	ENSCSAG00000004556	ENSMMUG00000022127
ENSG00000089558	ENSPTRG00000009195	ENSNLEG00000011421	ENSGGOG00000015567	ENSCJAG00000000460	ENSPANG00000021455	ENSPPYG00000008397	ENSCSAG00000003119	ENSMMUG00000006401
ENSG00000089597	ENSPTRG00000003776	ENSNLEG00000003980	ENSGGOG00000013611	ENSCJAG00000018826	ENSPANG00000010909	ENSPPYG00000003158	ENSCSAG00000006636	ENSMMUG00000018117
ENSG00000089639	ENSPTRG00000010746	ENSNLEG00000006312	ENSGGOG00000006016	ENSCJAG00000005633	ENSPANG00000020293	ENSPPYG00000009775	ENSCSAG00000005061	ENSMMUG00000003036
ENSG00000089682	ENSPTRG00000022158	ENSNLEG00000013861	ENSGGOG00000006587	ENSCJAG00000007957	ENSPANG00000012935	ENSPPYG00000020609	ENSCSAG00000009146	ENSMMUG00000023172
ENSG00000089692	ENSPTRG00000024384	ENSNLEG00000004668	ENSGGOG00000003225	ENSCJAG00000007657	ENSPANG00000001016	ENSPPYG00000004201	ENSCSAG00000010305	ENSMMUG00000013196
ENSG00000089693	ENSPTRG00000004587	ENSNLEG00000004587	ENSGGOG00000007930	ENSCJAG00000007681	ENSPANG00000012265	ENSPPYG00000004199	ENSCSAG00000010338	ENSMMUG00000012206
ENSG00000089723	ENSPTRG00000006671	ENSNLEG00000017236	ENSGGOG00000006732	ENSCJAG00000009667	ENSPANG00000009608	ENSPPYG00000006094	ENSCSAG00000010979	ENSMMUG00000007762
ENSG00000089737	ENSPTRG00000006673	ENSNLEG00000017240	ENSGGOG00000006739	ENSCJAG00000009683	ENSPANG00000022385	ENSPPYG00000006095	ENSCSAG00000010975	ENSMMUG00000007763
ENSG00000089775	ENSPTRG00000006437	ENSNLEG00000014244	ENSGGOG00000011867	ENSCJAG00000019576	ENSPANG00000019916	ENSPPYG00000005900	ENSCSAG00000013793	ENSMMUG00000004747
ENSG00000089818	ENSPTRG00000023277	ENSNLEG00000001743	ENSGGOG00000010233	ENSCJAG00000018934	ENSPANG00000009521	ENSPPYG00000004238	ENSCSAG00000009739	ENSMMUG00000015253
ENSG00000089820	ENSPTRG00000033931	ENSNLEG00000013678	ENSGGOG00000009770	ENSCJAG00000011008	ENSPANG00000010087	ENSPPYG00000020860	ENSCSAG00000006854	ENSMMUG00000000323
ENSG00000089847	ENSPTRG00000010297	ENSNLEG00000002891	ENSGGOG00000013418	ENSCJAG00000015134	ENSPANG00000007947	ENSPPYG00000009397	ENSCSAG00000010711	ENSMMUG00000028928
ENSG00000089876	ENSPTRG00000003044	ENSNLEG00000000755	ENSGGOG00000010637	ENSCJAG00000012356	ENSPANG00000020318	ENSPPYG00000002753	ENSCSAG00000004486	ENSMMUG00000008542
ENSG00000089902	ENSPTRG00000006744	ENSNLEG00000016035	ENSGGOG00000005323	ENSCJAG00000009784	ENSPANG00000018049	ENSPPYG00000006161	ENSCSAG00000010154	ENSMMUG00000005845
ENSG00000089916	ENSPTRG00000006565	ENSNLEG00000016598	ENSGGOG00000005602	ENSCJAG00000020696	ENSPANG00000017554	ENSPPYG00000006011	ENSCSAG00000011988	ENSMMUG00000008792
ENSG00000090006	ENSPTRG00000011002	ENSNLEG00000013974	ENSGGOG00000010783	ENSCJAG00000037941	ENSPANG00000000994	ENSPPYG00000009997	ENSCSAG00000003681	ENSMMUG00000020798
ENSG00000090013	ENSPTRG00000010999	ENSNLEG00000014057	ENSGGOG00000012294	ENSCJAG00000014665	ENSPANG00000006498	ENSPPYG00000009994	ENSCSAG00000003724	ENSMMUG00000015603
ENSG00000090054	ENSPTRG00000021103	ENSNLEG00000000466	ENSGGOG00000001662	ENSCJAG00000001785	ENSPANG00000024808	ENSPPYG00000019371	ENSCSAG00000007251	ENSMMUG00000003006
ENSG00000090060	ENSPTRG00000006704	ENSNLEG00000000625	ENSGGOG00000006287	ENSCJAG00000006512	ENSPANG00000025582	ENSPPYG00000006128	ENSCSAG00000010516	ENSMMUG00000018610
ENSG00000090061	ENSPTRG00000006709	ENSNLEG00000000753	ENSGGOG00000013038	ENSCJAG00000006738	ENSPANG00000016348	ENSPPYG00000029469	ENSCSAG00000010462	ENSMMUG00000001201
ENSG00000090104	ENSPTRG00000001790	ENSNLEG00000018044	ENSGGOG00000001068	ENSCJAG00000008708	ENSPANG00000016200	ENSPPYG00000000401	ENSCSAG00000013361	ENSMMUG00000003486
ENSG00000090238	ENSPTRG00000007986	ENSNLEG00000001996	ENSGGOG00000012931	ENSCJAG00000006829	ENSPANG00000018769	ENSPPYG00000007241	ENSCSAG00000006177	ENSMMUG00000000980
ENSG00000090266	ENSPTRG00000019771	ENSNLEG00000002110	ENSGGOG00000024622	ENSCJAG00000013524	ENSPANG00000022006	ENSPPYG00000018060	ENSCSAG00000008224	ENSMMUG00000015284
ENSG00000090316	ENSPTRG00000015829	ENSNLEG00000001060	ENSGGOG00000004866	ENSCJAG00000001587	ENSPANG00000024432	ENSPPYG00000014525	ENSCSAG00000015589	ENSMMUG00000008357
ENSG00000090372	ENSPTRG00000011192	ENSNLEG00000002817	ENSGGOG00000010169	ENSCJAG00000011749	ENSPANG00000017664	ENSPPYG00000010159	ENSCSAG00000003022	ENSMMUG00000017930
ENSG00000090382	ENSPTRG00000029654	ENSNLEG00000003828	ENSGGOG00000011117	ENSCJAG00000001788	ENSPANG00000010682	ENSPPYG00000004757	ENSCSAG00000004225	ENSMMUG00000008987
ENSG00000090402	ENSPTRG00000015590	ENSNLEG00000004698	ENSGGOG00000027385	ENSCJAG00000002837	ENSPANG00000012869	ENSPPYG00000014268	ENSCSAG00000012376	ENSMMUG00000001302
ENSG00000090432	ENSPTRG00000000288	ENSNLEG00000007916	ENSGGOG00000006689	ENSCJAG00000006524	ENSPANG00000019674	ENSPPYG00000001773	ENSCSAG00000000893	ENSMMUG00000006908
ENSG00000090470	ENSPTRG00000007175	ENSNLEG00000012628	ENSGGOG00000005814	ENSCJAG00000033751	ENSPANG00000016743	ENSPPYG00000006562	ENSCSAG00000012751	ENSMMUG00000006297
ENSG00000090512	ENSPTRG00000015715	ENSNLEG00000006607	ENSGGOG00000003711	ENSCJAG00000014536	ENSPANG00000008475	ENSPPYG00000014484	ENSCSAG00000014119	ENSMMUG00000018909
ENSG00000090539	ENSPTRG00000015695	ENSNLEG00000006417	ENSGGOG00000000110	ENSCJAG00000014925	ENSPANG00000004697	ENSPPYG00000014359	ENSCSAG00000013808	ENSMMUG00000007528
ENSG00000090565	ENSPTRG00000007543	ENSNLEG00000008080	ENSGGOG00000007854	ENSCJAG00000011897	ENSPANG00000000689	ENSPPYG00000006910	ENSCSAG00000012772	ENSMMUG00000000613
ENSG00000090581	ENSPTRG00000007590	ENSNLEG00000008616	ENSGGOG00000016320	ENSCJAG00000013166	ENSPANG00000016391	ENSPPYG00000006949	ENSCSAG00000011737	ENSMMUG00000012439
ENSG00000090615	ENSPTRG00000005659	ENSNLEG00000012426	ENSGGOG00000034993	ENSCJAG00000013000	ENSPANG00000019735	ENSPPYG00000005148	ENSCSAG00000001823	ENSMMUG00000031451
ENSG00000090621	ENSPTRG00000000573	ENSNLEG00000011928	ENSGGOG00000004002	ENSCJAG00000002512	ENSPANG00000009484	ENSPPYG00000001506	ENSCSAG00000001135	ENSMMUG00000007497
ENSG00000090686	ENSPTRG00000000304	ENSNLEG00000008071	ENSGGOG00000004749	ENSCJAG00000005962	ENSPANG00000017055	ENSPPYG00000001758	ENSCSAG00000000905	ENSMMUG00000017344
ENSG00000090857	ENSPTRG00000008290	ENSNLEG00000007974	ENSGGOG00000009314	ENSCJAG00000014501	ENSPANG00000007022	ENSPPYG00000007547	ENSCSAG00000004514	ENSMMUG00000023147
ENSG00000090861	ENSPTRG00000008297	ENSNLEG00000016030	ENSGGOG00000008737	ENSCJAG00000014562	ENSPANG00000020452	ENSPPYG00000007544	ENSCSAG00000004476	ENSMMUG00000021653
ENSG00000090863	ENSPTRG00000024158	ENSNLEG00000007991	ENSGGOG00000013215	ENSCJAG00000014476	ENSPANG00000010762	ENSPPYG00000007548	ENSCSAG00000004537	ENSMMUG00000000226
ENSG00000090905	ENSPTRG00000007898	ENSNLEG00000011851	ENSGGOG00000005137	ENSCJAG00000020677	ENSPANG00000018523	ENSPPYG00000007202	ENSCSAG00000006561	ENSMMUG00000020428
ENSG00000090924	ENSPTRG00000010969	ENSNLEG00000014390	ENSGGOG00000014402	ENSCJAG00000014160	ENSPANG00000017788	ENSPPYG00000009966	ENSCSAG00000003853	ENSMMUG00000019369
ENSG00000090932	ENSPTRG00000010975	ENSNLEG00000014294	ENSGGOG00000014462	ENSCJAG00000014280	ENSPANG00000009954	ENSPPYG00000009970	ENSCSAG00000003815	ENSMMUG00000019093
ENSG00000090971	ENSPTRG00000011512	ENSNLEG00000010535	ENSGGOG00000003631	ENSCJAG00000017078	ENSPANG00000011353	ENSPPYG00000010548	ENSCSAG00000001733	ENSMMUG00000010439
ENSG00000090975	ENSPTRG00000005592	ENSNLEG00000003622	ENSGGOG00000000485	ENSCJAG00000016487	ENSPANG00000009218	ENSPPYG00000005080	ENSCSAG00000002073	ENSMMUG00000015931
ENSG00000090989	ENSPTRG00000023159	ENSNLEG00000008574	ENSGGOG00000026473	ENSCJAG00000018175	ENSPANG00000009817	ENSPPYG00000014758	ENSCSAG00000005038	ENSMMUG00000023427
ENSG00000091010	ENSPTRG00000017374	ENSNLEG00000009898	ENSGGOG00000012435	ENSCJAG00000021307	ENSPANG00000008306	ENSPPYG00000015910	ENSCSAG00000012256	ENSMMUG00000022320
ENSG00000091039	ENSPTRG00000005242	ENSNLEG00000004750	ENSGGOG00000016140	ENSCJAG00000001055	ENSPANG00000009379	ENSPPYG00000004788	ENSCSAG00000004024	ENSMMUG00000017864
ENSG00000091073	ENSPTRG00000019326	ENSNLEG00000008404	ENSGGOG00000005455	ENSCJAG00000016235	ENSPANG00000023063	ENSPPYG00000017463	ENSCSAG00000018121	ENSMMUG00000017570
ENSG00000091127	ENSPTRG00000019565	ENSNLEG00000008956	ENSGGOG00000011898	ENSCJAG00000016081	ENSPANG00000014230	ENSPPYG00000017891	ENSCSAG00000011530	ENSMMUG00000017575
ENSG00000091128	ENSPTRG00000019588	ENSNLEG00000008405	ENSGGOG00000016757	ENSCJAG00000016563	ENSPANG00000022685	ENSPPYG00000017908	ENSCSAG00000011263	ENSMMUG00000021289
ENSG00000091129	ENSPTRG00000019589	ENSNLEG00000008311	ENSGGOG00000012271	ENSCJAG00000016572	ENSPANG00000016022	ENSPPYG00000017909	ENSCSAG00000011190	ENSMMUG00000021293
ENSG00000091136	ENSPTRG00000019587	ENSNLEG00000008501	ENSGGOG00000010725	ENSCJAG00000016477	ENSPANG00000025367	ENSPPYG00000017907	ENSCSAG00000011295	ENSMMUG00000006567
ENSG00000091137	ENSPTRG00000019581	ENSNLEG00000008663	ENSGGOG00000034830	ENSCJAG00000016357	ENSPANG00000000830	ENSPPYG00000017903	ENSCSAG00000011344	ENSMMUG00000019125
ENSG00000091138	ENSPTRG00000022537	ENSNLEG00000008644	ENSGGOG00000006523	ENSCJAG00000016400	ENSPANG00000021181	ENSPPYG00000017905	ENSCSAG00000011324	ENSMMUG00000017618
ENSG00000091140	ENSPTRG00000019585	ENSNLEG00000008579	ENSGGOG00000002567	ENSCJAG00000016418	ENSPANG00000025127	ENSPPYG00000017906	ENSCSAG00000011313	ENSMMUG00000006564
ENSG00000091157	ENSPTRG00000010042	ENSNLEG00000008020	ENSGGOG00000002885	ENSCJAG00000003937	ENSPANG00000006224	ENSPPYG00000009179	ENSCSAG00000018146	ENSMMUG00000012916
ENSG00000091164	ENSPTRG00000010041	ENSNLEG00000008009	ENSGGOG00000009301	ENSCJAG00000004012	ENSPANG00000005885	ENSPPYG00000009178	ENSCSAG00000018145	ENSMMUG00000012915
ENSG00000091181	ENSPTRG00000014563	ENSNLEG00000003193	ENSGGOG00000001078	ENSCJAG00000015437	ENSPANG00000011489	ENSPPYG00000013703	ENSCSAG00000011082	ENSMMUG00000001849
ENSG00000091317	ENSPTRG00000014720	ENSNLEG00000004289	ENSGGOG00000012632	ENSCJAG00000011778	ENSPANG00000016560	ENSPPYG00000014040	ENSCSAG00000009588	ENSMMUG00000001443
ENSG00000091409	ENSPTRG00000012641	ENSNLEG00000005561	ENSGGOG00000007814	ENSCJAG00000007399	ENSPANG00000016462	ENSPPYG00000012936	ENSCSAG00000014750	ENSMMUG00000002370
ENSG00000091428	ENSPTRG00000012643	ENSNLEG00000005654	ENSGGOG00000009121	ENSCJAG00000007525	ENSPANG00000007791	ENSPPYG00000012938	ENSCSAG00000014720	ENSMMUG00000020792
ENSG00000091482	ENSPTRG00000021734	ENSNLEG00000009938	ENSGGOG00000004353	ENSCJAG00000005203	ENSPANG00000005741	ENSPPYG00000020180	ENSCSAG00000014455	ENSMMUG00000014250
ENSG00000091483	ENSPTRG00000002163	ENSNLEG00000003677	ENSGGOG00000009996	ENSCJAG00000017359	ENSPANG00000025415	ENSPPYG00000000071	ENSCSAG00000009513	ENSMMUG00000005667
ENSG00000091490	ENSPTRG00000015966	ENSNLEG00000016867	ENSGGOG00000001417	ENSCJAG00000021061	ENSPANG00000000072	ENSPPYG00000014650	ENSCSAG00000016666	ENSMMUG00000020349
ENSG00000091513	ENSPTRG00000015412	ENSNLEG00000003589	ENSGGOG00000010591	ENSCJAG00000002848	ENSPANG00000009436	ENSPPYG00000014113	ENSCSAG00000010691	ENSMMUG00000008916
ENSG00000091527	ENSPTRG00000015409	ENSNLEG00000003470	ENSGGOG00000027821	ENSCJAG00000002998	ENSPANG00000016941	ENSPPYG00000025898	ENSCSAG00000010656	ENSMMUG00000000058
ENSG00000091536	ENSPTRG00000008843	ENSNLEG00000013880	ENSGGOG00000016179	ENSCJAG00000000964	ENSPANG00000023681	ENSPPYG00000008044	ENSCSAG00000008278	ENSMMUG00000018344
ENSG00000091592	ENSPTRG00000008637	ENSNLEG00000009130	ENSGGOG00000011464	ENSCJAG00000011265	ENSPANG00000024299	ENSPPYG00000007874	ENSCSAG00000012704	ENSMMUG00000007186
ENSG00000091622	ENSPTRG00000008642	ENSNLEG00000009183	ENSGGOG00000012316	ENSCJAG00000011178	ENSPANG00000024254	ENSPPYG00000007878	ENSCSAG00000012577	ENSMMUG00000017763
ENSG00000091656	ENSPTRG00000020358	ENSNLEG00000001972	ENSGGOG00000024837	ENSCJAG00000000517	ENSPANG00000023610	ENSPPYG00000018687	ENSCSAG00000013465	ENSMMUG00000019414
ENSG00000091664	ENSPTRG00000003444	ENSNLEG00000017837	ENSGGOG00000016918	ENSCJAG00000006408	ENSPANG00000015329	ENSPPYG00000029826	ENSCSAG00000005172	ENSMMUG00000020368
ENSG00000091704	ENSPTRG00000019696	ENSNLEG00000012802	ENSGGOG00000002419	ENSCJAG00000010715	ENSPANG00000009821	ENSPPYG00000018004	ENSCSAG00000009744	ENSMMUG00000009495
ENSG00000091732	ENSPTRG00000019685	ENSNLEG00000012698	ENSGGOG00000015504	ENSCJAG00000010536	ENSPANG00000014229	ENSPPYG00000017998	ENSCSAG00000009881	ENSMMUG00000006155
ENSG00000091831	ENSPTRG00000018716	ENSNLEG00000015408	ENSGGOG00000009678	ENSCJAG00000013293	ENSPANG00000020729	ENSPPYG00000017112	ENSCSAG00000014236	ENSMMUG00000019045
ENSG00000091844	ENSPTRG00000029367	ENSNLEG00000015461	ENSGGOG00000026033	ENSCJAG00000012783	ENSPANG00000022190	ENSPPYG00000017118	ENSCSAG00000013490	ENSMMUG00000019078
ENSG00000091879	ENSPTRG00000019947	ENSNLEG00000014909	ENSGGOG00000010038	ENSCJAG00000000227	ENSPANG00000006769	ENSPPYG00000018319	ENSCSAG00000017001	ENSMMUG00000010139
ENSG00000091947	ENSPTRG00000009260	ENSNLEG00000005588	ENSGGOG00000008328	ENSCJAG00000010348	ENSPANG00000021314	ENSPPYG00000008345	ENSCSAG00000003484	ENSMMUG00000009712
ENSG00000091986	ENSPTRG00000015222	ENSNLEG00000004375	ENSGGOG00000023833	ENSCJAG00000020341	ENSPANG00000025633	ENSPPYG00000013546	ENSCSAG00000018377	ENSMMUG00000003061
ENSG00000092009	ENSPTRG00000006223	ENSNLEG00000015539	ENSGGOG00000015192	ENSCJAG00000006344	ENSPANG00000020366	ENSPPYG00000005709	ENSCSAG00000015836	ENSMMUG00000019294
ENSG00000092020	ENSPTRG00000006261	ENSNLEG00000003591	ENSGGOG00000012223	ENSCJAG00000006667	ENSPANG00000024268	ENSPPYG00000005741	ENSCSAG00000015566	ENSMMUG00000003530
ENSG00000092067	ENSPTRG00000006162	ENSNLEG00000014958	ENSGGOG00000007419	ENSCJAG00000008065	ENSPANG00000019646	ENSPPYG00000005659	ENSCSAG00000016086	ENSMMUG00000019652
ENSG00000092068	ENSPTRG00000006164	ENSNLEG00000014960	ENSGGOG00000007423	ENSCJAG00000008020	ENSPANG00000024120	ENSPPYG00000005660	ENSCSAG00000016082	ENSMMUG00000019653
ENSG00000092096	ENSPTRG00000006169	ENSNLEG00000015017	ENSGGOG00000017113	ENSCJAG00000007915	ENSPANG00000004892	ENSPPYG00000005665	ENSCSAG00000016025	ENSMMUG00000014748
ENSG00000092108	ENSPTRG00000006235	ENSNLEG00000015659	ENSGGOG00000011007	ENSCJAG00000005938	ENSPANG00000016614	ENSPPYG00000005720	ENSCSAG00000015756	ENSMMUG00000019692
