Ensembl.Gene.ID	Ensembl.Transcript.ID	HGNC.Symbol	UniProt.SwissProt.Accession	UniProt.SwissProt.Length	PSG	PSR.total	ExAC.unique_variants.missense.background	ExAC.unique_variants.missense.observed	ExAC.unique_variants.missense.observed.per_codon	ExAC.unique_variants.synonymous.background	ExAC.unique_variants.synonymous.observed	ExAC.unique_variants.synonymous.observed.per_codon	ExAC.unique_variants.dN_dS	ExAC.allele_frequencies.total_missense.per_codon	ExAC.allele_frequencies.total_synonymous.per_codon	ExAC.allele_frequencies.total_missense_over_total_synonymous.per_codon
ENSG00000099866	ENST00000215637	MADCAM1	Q13477	382	FALSE	NA	2409	130	0.340314136125654	940	78	0.204188481675393	0.65033900650339	0.00274504620942408	0.00251332980366492	0.00285914917769476
ENSG00000099889	ENST00000263207	ARVCF	O00192	962	FALSE	NA	6159	518	0.538461538461538	2254	220	0.228690228690229	0.861689471431313	0.00160649755301455	0.000899289584199584	0.0018569723320001
ENSG00000099904	ENST00000405930	ZDHHC8	Q9ULC8-3	778	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	8.35819177377892e-05	0.000526733805912596	0.000203958374543784
ENSG00000099910	ENST00000328879	KLHL22	Q53GT1	634	FALSE	NA	4165	180	0.28391167192429	1318	132	0.20820189274448	0.431518061770163	1.53861119873817e-05	0.000210745190851735	0.000115154776910587
ENSG00000099917	ENST00000263205	MED15	Q96RN5	788	FALSE	NA	5186	220	0.279187817258883	1620	151	0.191624365482233	0.455122425889366	1.43533350253807e-05	0.000142143898477157	0.000128144031219995
ENSG00000099937	ENST00000215727	SERPIND1	P05546	499	FALSE	NA	3368	200	0.400801603206413	972	98	0.196392785571142	0.588976683309903	5.92562224448898e-05	0.00103670665330661	0.000114545367680029
ENSG00000099940	ENST00000215730	SNAP29	O95721	258	FALSE	NA	1717	123	0.476744186046512	516	34	0.131782945736434	1.08719037993765	5.34131046511628e-05	0.00196053165116279	0.000105597651170191
ENSG00000099942	ENST00000354336	CRKL	P46109	303	FALSE	NA	1985	62	0.204620462046205	644	63	0.207920792079208	0.319283515253289	1.53306567656766e-05	7.77470297029703e-06	0.00650780192410291
ENSG00000099953	ENST00000215743	MMP11	P24347	488	FALSE	NA	3188	180	0.368852459016393	1077	93	0.190573770491803	0.653863277613632	0.00174929470901639	0.000104286883196721	0.0343726861469205
ENSG00000099957	ENST00000413302	P2RX6	O15547	441	FALSE	NA	2872	168	0.380952380952381	944	97	0.219954648526077	0.56927892484852	NA	NA	NA
ENSG00000099958	ENST00000406855	DERL3	Q96Q80-2	239	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	0.000580130970711297	2.55873974895398e-05	0.094864131386479
ENSG00000099985	ENST00000215781	OSM	P13725	252	FALSE	NA	1645	110	0.436507936507937	553	50	0.198412698412698	0.739574468085106	4.84612738095238e-05	2.5012369047619e-05	0.00768846172608311
ENSG00000099995	ENST00000215793	SF3A1	Q15459	793	FALSE	NA	5235	157	0.197982345523329	1623	132	0.166456494325347	0.368746201267691	NA	NA	NA
ENSG00000100012	ENST00000215812	SEC14L3	Q9UDX4	400	FALSE	NA	2649	166	0.415	794	65	0.1625	0.765478990620553	NA	NA	NA
ENSG00000100024	ENST00000326010	UPB1	Q9UBR1	384	FALSE	NA	2533	181	0.471354166666667	782	87	0.2265625	0.642289593458304	0.000194671302083333	7.71937135416667e-05	0.00656732902956373
ENSG00000100028	ENST00000215829	SNRPD3	P62323	126	FALSE	NA	826	12	0.0952380952380952	259	20	0.158730158730159	0.188135593220339	2.09150793650794e-06	0.00621935731746032	2.66896859113779e-06
ENSG00000100029	ENST00000354694	PES1	O00541	588	FALSE	NA	3869	223	0.379251700680272	1184	108	0.183673469387755	0.631879229966591	NA	NA	NA
ENSG00000100030	ENST00000215832	MAPK1	P28482	360	FALSE	NA	2400	29	0.0805555555555556	702	63	0.175	0.134642857142857	2.95710555555556e-06	0.000147266736111111	5.57775796196632e-05
ENSG00000100034	ENST00000263212	PPM1F	P49593	454	FALSE	NA	2960	151	0.332599118942731	994	87	0.191629955947137	0.582844050947499	NA	NA	NA
ENSG00000100036	ENST00000343605	SLC35E4	Q6ICL7	350	FALSE	NA	2192	124	0.354285714285714	886	74	0.211428571428571	0.677303215624383	NA	NA	NA
ENSG00000100055	ENST00000248901	CYTH4	Q9UIA0	394	FALSE	NA	2646	145	0.368020304568528	766	73	0.185279187817259	0.575021485001916	3.51216040609137e-05	0.00183469663959391	4.85863031165125e-05
ENSG00000100056	ENST00000252137	DGCR14	Q96DF8	476	FALSE	NA	3095	196	0.411764705882353	1030	119	0.25	0.548132661788463	0.000264514817226891	0.000667608155462185	0.000832379582227799
ENSG00000100060	ENST00000356998	MFNG	O00587	321	FALSE	NA	2087	136	0.423676012461059	719	69	0.214953271028037	0.679041408859538	8.61066791277258e-05	2.317346105919e-05	0.0115755305446928
ENSG00000100077	ENST00000324198	ADRBK2	P35626	688	FALSE	NA	4616	159	0.231104651162791	1272	90	0.130813953488372	0.48682842287695	7.05826162790698e-06	1.58210450581395e-05	0.000648446494251978
ENSG00000100078	ENST00000215885	PLA2G3	Q9NZ20	509	FALSE	NA	3307	228	0.447937131630648	1088	102	0.200392927308448	0.735409736921681	0.00268213319842829	0.00112712870726916	0.00467508001420117
ENSG00000100079	ENST00000215886	LGALS2	P05162	132	FALSE	NA	895	52	0.393939393939394	256	26	0.196969696969697	0.572067039106145	0.000226987537878788	0.000114298295454545	0.0150448661797555
ENSG00000100084	ENST00000263208	HIRA	P54198	1017	FALSE	NA	6637	235	0.231071779744346	2176	204	0.200589970501475	0.377680679021646	7.93688790560472e-06	2.05702684365782e-05	0.000379393018314837
ENSG00000100092	ENST00000357436	SH3BP1	Q9Y3L3	701	FALSE	NA	4538	234	0.333808844507846	1586	136	0.194008559201141	0.601333834547481	0.000250745523537803	0.000776065005706134	0.00046091099659654
ENSG00000100095	ENST00000248933	SEZ6L	Q9BYH1	1024	FALSE	NA	6663	351	0.3427734375	2208	214	0.208984375	0.543528847408131	NA	NA	NA
ENSG00000100100	ENST00000215912	PIK3IP1	Q96FE7	263	FALSE	NA	1712	78	0.296577946768061	571	39	0.14828897338403	0.667056074766355	NA	NA	NA
ENSG00000100104	ENST00000215917	SRRD	Q9UH36	339	FALSE	NA	2220	113	0.333333333333333	694	38	0.112094395280236	0.929611190137506	0.00257953153097345	2.14383421828909e-05	0.354935912934845
ENSG00000100105	ENST00000266269	PATZ1	Q9HBE1	687	FALSE	NA	4518	150	0.218340611353712	1466	136	0.197962154294032	0.357882196703383	NA	NA	NA
ENSG00000100109	ENST00000407690	TFIP11	Q9UBB9	837	FALSE	NA	5616	263	0.314217443249701	1578	155	0.185185185185185	0.476764543700028	NA	NA	NA
ENSG00000100116	ENST00000323205	GCAT	O75600-2	445	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	0.00191428063146067	4.87176382022472e-05	0.08829972853247
ENSG00000100122	ENST00000215939	CRYBB1	P53674	252	FALSE	NA	1649	112	0.444444444444444	535	56	0.222222222222222	0.648878107944209	3.68355912698413e-05	1.25831428571429e-05	0.0116165717014453
ENSG00000100124	ENST00000215941	ANKRD54	Q6NXT1	300	FALSE	NA	1930	78	0.26	693	42	0.14	0.666839378238342	9.33444e-06	2.651265e-05	0.00117358317633281
ENSG00000100147	ENST00000255784	CCDC134	Q9H6E4	229	FALSE	NA	1530	91	0.397379912663755	461	31	0.135371179039301	0.884482395108581	3.10016200873362e-05	7.26390393013101e-06	0.0186371206115399
ENSG00000100154	ENST00000397906	TTC28	Q96AY4	2481	FALSE	NA	16180	293	0.118097541313986	5256	184	0.0741636436920596	0.517281130757242	5.68833172108021e-05	0.000308667315598549	7.42792492331057e-05
ENSG00000100170	ENST00000266088	SLC5A1	P13866	664	FALSE	NA	4351	185	0.278614457831325	1403	124	0.186746987951807	0.481081471815897	NA	NA	NA
ENSG00000100191	ENST00000266086	SLC5A4	Q9NY91	659	FALSE	NA	4306	249	0.377845220030349	1403	98	0.148710166919575	0.827860033934614	0.000160425837632777	0.000210519471927162	0.00115636950175952
ENSG00000100206	ENST00000216024	DMC1	Q14565	340	FALSE	NA	2249	82	0.241176470588235	676	52	0.152941176470588	0.473988439306358	3.65338235294118e-05	8.13973823529412e-06	0.0132009677755253
ENSG00000100207	ENST00000359486	TCF20	Q9UGU0	1960	FALSE	NA	12877	695	0.354591836734694	4004	341	0.173979591836735	0.633738072632626	NA	NA	NA
ENSG00000100209	ENST00000216027	HSCB	Q8IWL3	235	FALSE	NA	1572	86	0.365957446808511	443	36	0.153191489361702	0.673204693242861	5.89378340425532e-05	9.18931063829787e-06	0.0272925036131496
ENSG00000100218	ENST00000216036	RTDR1	Q9UHP6	348	FALSE	NA	2286	167	0.479885057471264	743	74	0.21264367816092	0.733495306329952	0.000411074902298851	0.00161623363218391	0.000730865696473243
ENSG00000100221	ENST00000216039	JOSD1	Q5R739	202	FALSE	NA	1348	42	0.207920792079208	391	45	0.222772277227723	0.270722057368942	4.51353217821782e-05	0.000205154935643564	0.00108913873477894
ENSG00000100225	ENST00000266087	FBXO7	Q9Y3I1	522	FALSE	NA	3382	200	0.383141762452107	1121	71	0.136015325670498	0.933692039879728	0.000860494093869732	0.000918927356321839	0.00179389165768512
ENSG00000100228	ENST00000263116	RAB36	O95755	333	FALSE	NA	2176	132	0.396396396396396	713	76	0.228228228228228	0.569103134674923	NA	NA	NA
ENSG00000100234	ENST00000266085	TIMP3	Q5PXZ9	211	FALSE	NA	1391	38	0.180094786729858	414	38	0.180094786729858	0.297627606038821	5.92125592417062e-06	0.00313106978672986	8.96269524368477e-06
ENSG00000100243	ENST00000361740	CYB5R3	P00387-3	334	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	0.000126173946107784	0.000392596703592814	0.000962224853787192
ENSG00000100246	ENST00000216068	DNAL4	A4F4L4	105	FALSE	NA	709	37	0.352380952380952	195	16	0.152380952380952	0.63601904090268	9.10664761904762e-06	0.00315623572380952	2.7478928988099e-05
ENSG00000100253	ENST00000216075	MIOX	Q9UGB7	285	FALSE	NA	1906	145	0.508771929824561	564	82	0.287719298245614	0.52325135003711	7.84470596491228e-05	0.00139738518947368	0.000196977070422356
ENSG00000100263	ENST00000216085	RHBDD3	Q9Y3P4	386	FALSE	NA	2383	153	0.396373056994819	987	79	0.204663212435233	0.802153439181544	5.54490932642487e-05	0.00105578898963731	0.000136059858640816
ENSG00000100266	ENST00000263246	PACSIN2	Q9UNF0	486	FALSE	NA	3270	186	0.382716049382716	899	115	0.236625514403292	0.444658954926207	NA	NA	NA
ENSG00000100271	ENST00000266254	TTLL1	O95922	423	FALSE	NA	2807	145	0.342789598108747	826	106	0.250591016548463	0.40253140733073	NA	NA	NA
ENSG00000100276	ENST00000216101	RASL10A	Q92737	115	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	4.57047826086956e-06	4.58026956521739e-06	0.00867706336036718
ENSG00000100276	ENST00000216101	RASL10A	Q92737	203	FALSE	NA	1300	39	0.192118226600985	478	32	0.157635467980296	0.448125	NA	NA	NA
ENSG00000100280	ENST00000357586	AP1B1	Q10567	949	FALSE	NA	6244	248	0.261327713382508	2010	207	0.218124341412013	0.385668792765693	0.00108862071970495	0.00120652304636459	0.000950768449479784
ENSG00000100281	ENST00000216106	HMGXB4	Q9UGU5	601	FALSE	NA	3908	163	0.271214642262895	1217	75	0.124792013311148	0.676803138860457	0.00096865318968386	1.58995640599002e-05	0.10136980803206
ENSG00000100284	ENST00000411850	TOM1	O60784-2	493	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	2.15412251521298e-05	0.00117497113387424	3.71874401045962e-05
ENSG00000100290	ENST00000216115	BIK	Q13323	160	FALSE	NA	1055	73	0.45625	346	35	0.21875	0.684035206499662	0.00010373405625	2.114953125e-05	0.0306549513508721
ENSG00000100292	ENST00000216117	HMOX1	P09601	288	FALSE	NA	1881	135	0.46875	616	57	0.197916666666667	0.775623268698061	0.000136740579861111	3.6420125e-05	0.0130365746980084
ENSG00000100294	ENST00000290429	MCAT	Q8IVS2	390	FALSE	NA	2526	157	0.402564102564103	858	84	0.215384615384615	0.634854654450854	0.00160874667435897	3.03131769230769e-05	0.136079154065011
ENSG00000100296	ENST00000490103	THOC5	Q13769	683	FALSE	NA	4533	196	0.28696925329429	1333	105	0.153733528550512	0.548922714905508	0.00103671269253294	9.81003689604685e-05	0.0154727344196224
ENSG00000100302	ENST00000216127	RASD2	Q96D21	266	FALSE	NA	1787	77	0.289473684210526	531	65	0.244360902255639	0.352003788041841	1.11796052631579e-05	0.000303048996240602	0.000138685795816038
ENSG00000100304	ENST00000216129	TTLL12	Q14166	644	FALSE	NA	4263	323	0.501552795031056	1321	160	0.248447204968944	0.625561517710533	0.000751119423913044	0.000904357024844721	0.00128968369475762
ENSG00000100307	ENST00000216133	CBX7	O95931	251	FALSE	NA	1617	71	0.282868525896414	548	55	0.219123505976096	0.437488053072469	5.24400398406374e-06	1.50910956175299e-05	0.00138442209108924
ENSG00000100311	ENST00000331163	PDGFB	P01127	241	FALSE	NA	1558	105	0.435684647302905	536	59	0.244813278008299	0.612258218924741	NA	NA	NA
ENSG00000100314	ENST00000216144	CABP7	Q66H96	215	FALSE	NA	1441	73	0.33953488372093	429	48	0.223255813953488	0.452767175572519	8.55420930232558e-06	0.000164196441860465	0.000242313533472472
ENSG00000100319	ENST00000344318	ZMAT5	Q9UDW3	170	FALSE	NA	1112	65	0.382352941176471	347	28	0.164705882352941	0.724402620760534	2.23019647058824e-05	7.75211176470588e-06	0.0169228761998684
ENSG00000100320	ENST00000438146	RBFOX2	O43251-8	451	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	0.00232423801330377	1.26538137472284e-05	0.407270187213616
ENSG00000100324	ENST00000216160	TAB1	Q15750	504	FALSE	NA	3307	177	0.351190476190476	1080	117	0.232142857142857	0.494056895629318	NA	NA	NA
ENSG00000100330	ENST00000401950	MTMR3	Q13615	1198	FALSE	NA	7902	356	0.297161936560935	2420	182	0.151919866444073	0.599041555761373	NA	NA	NA
ENSG00000100344	ENST00000216180	PNPLA3	Q9NST1	481	FALSE	NA	3143	215	0.446985446985447	1038	90	0.187110187110187	0.78894898716725	NA	NA	NA
ENSG00000100353	ENST00000216190	EIF3D	O15371	548	FALSE	NA	3676	102	0.186131386861314	1025	98	0.178832116788321	0.290216739579401	3.62219708029197e-06	0.000290753476277372	2.27335155929779e-05
ENSG00000100360	ENST00000433985	IFT27	Q9BW83	186	FALSE	NA	1215	77	0.413978494623656	391	30	0.161290322580645	0.825980795610425	5.03034193548387e-05	1.16904139784946e-05	0.0231342099306797
ENSG00000100372	ENST00000435456	SLC25A17	O43808	307	FALSE	NA	1986	107	0.348534201954397	671	45	0.146579804560261	0.803368020588564	1.97998436482085e-05	0.000225531022801303	0.00028596777470438
ENSG00000100376	ENST00000216214	FAM118A	Q9NWS6	357	FALSE	NA	2367	142	0.397759103641457	716	83	0.23249299719888	0.517517471661042	0.00209063416806723	0.00251090875910364	0.00233227037685189
ENSG00000100379	ENST00000403888	KCTD17	Q8N5Z5	321	FALSE	NA	2093	70	0.218068535825545	684	51	0.158878504672897	0.448554003541216	0.000154532582554517	0.00282454948598131	0.000170437769594538
ENSG00000100385	ENST00000216223	IL2RB	P14784	551	FALSE	NA	3573	206	0.373865698729583	1202	98	0.177858439201452	0.707151710390285	0.00037830989292196	0.00078453488384755	0.000875152707139522
ENSG00000100387	ENST00000216225	RBX1	P62878	108	FALSE	NA	736	8	0.0740740740740741	192	13	0.12037037037037	0.160535117056856	8.39361111111111e-07	4.49965740740741e-06	0.00172721197109885
ENSG00000100393	ENST00000263253	EP300	Q09472	2414	FALSE	NA	16005	745	0.308616404308202	4845	462	0.191383595691798	0.488148995646653	0.000154492418392709	0.00031360548011599	0.000204073335372735
ENSG00000100395	ENST00000216237	L3MBTL2	Q969R5	705	FALSE	NA	4672	220	0.312056737588652	1416	143	0.202836879432624	0.466280295047418	9.10045205673759e-05	0.000949475554609929	0.000135953396282788
ENSG00000100399	ENST00000216241	CHADL	Q6NUI6	762	FALSE	NA	4778	89	0.116797900262467	1909	43	0.0564304461942257	0.82695396536451	7.19253307086614e-05	2.11799435695538e-05	0.00445658400696032
ENSG00000100403	ENST00000352645	ZC3H7B	Q9UGR2-2	977	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	3.77174861821904e-05	0.000581748015353122	6.6361052565291e-05
ENSG00000100410	ENST00000216252	PHF5A	P83871	110	FALSE	NA	729	3	0.0272727272727273	207	17	0.154545454545455	0.0501089324618736	2.24618181818182e-07	2.02161818181818e-06	0.00101007375647853
ENSG00000100416	ENST00000290846	TRMU	O75648	421	FALSE	NA	2799	179	0.425178147268409	848	94	0.223277909738717	0.576923369288424	NA	NA	NA
ENSG00000100417	ENST00000216259	PMM1	Q92871	262	FALSE	NA	1743	99	0.377862595419847	536	56	0.213740458015267	0.54364396360954	6.66742175572519e-05	1.34505267175573e-05	0.0189198350180253
ENSG00000100422	ENST00000216264	CERK	Q8TCT0	537	FALSE	NA	3527	207	0.385474860335196	1110	104	0.19366852886406	0.626404004274716	0.000100682865921788	0.000638605167597765	0.000293595135061182
ENSG00000100429	ENST00000216271	HDAC10	Q969S8	669	FALSE	NA	4266	306	0.457399103139013	1581	164	0.245142002989537	0.691494288360605	0.000225683035874439	0.00133113843796711	0.000253425068883646
ENSG00000100439	ENST00000428304	ABHD4	Q8TB40	342	FALSE	NA	2254	141	0.412280701754386	712	73	0.213450292397661	0.610129936429605	1.3521798245614e-05	0.000225230350877193	0.000175542157692411
ENSG00000100445	ENST00000399395	SDR39U1	Q9NRG7-2	293	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	0.00900857778498293	0.00313232962798635	0.00981569723423992
ENSG00000100461	ENST00000359890	RBM23	Q86U06	439	FALSE	NA	2883	212	0.482915717539863	941	68	0.154897494305239	1.01758788843321	NA	NA	NA
ENSG00000100462	ENST00000324366	PRMT5	O14744	637	FALSE	NA	4199	145	0.227629513343799	1303	84	0.131868131868132	0.535657582871205	5.98696075353218e-06	4.05986467817896e-05	0.000231502358985919
ENSG00000100479	ENST00000216367	POLE2	P56282	527	FALSE	NA	3480	162	0.307400379506641	1053	66	0.125237191650854	0.742711598746082	2.76150018975332e-05	0.000366376783681214	0.000143023208459812
ENSG00000100483	ENST00000395860	VCPKMT	Q9H867	229	FALSE	NA	1501	123	0.537117903930131	471	49	0.213973799126638	0.787678962324437	NA	NA	NA
ENSG00000100485	ENST00000216373	SOS2	Q07890	1332	FALSE	NA	8828	332	0.249249249249249	2585	164	0.123123123123123	0.592778520671478	NA	NA	NA
ENSG00000100504	ENST00000216392	PYGL	P06737	847	FALSE	NA	5639	312	0.368358913813459	1674	150	0.177095631641086	0.617471182833836	NA	NA	NA
ENSG00000100522	ENST00000216410	GNPNAT1	Q5RAL9	184	FALSE	NA	1213	38	0.206521739130435	365	24	0.130434782608696	0.476435834020335	8.14815760869565e-06	1.6786847826087e-05	0.00263798574475866
ENSG00000100523	ENST00000323669	DDHD1	Q8NEL9	900	FALSE	NA	5892	282	0.313333333333333	1840	136	0.151111111111111	0.647538037618306	9.41046411111111e-05	0.00278942325222222	3.74847066548182e-05
ENSG00000100526	ENST00000335183	CDKN3	Q16667	212	FALSE	NA	1366	50	0.235849056603774	432	24	0.113207547169811	0.658857979502196	1.23986462264151e-05	9.24790566037736e-06	0.00632404594738181
ENSG00000100558	ENST00000216446	PLEK2	Q9NYT0	353	FALSE	NA	2320	123	0.348441926345609	734	69	0.195467422096317	0.563980509745127	8.17105864022663e-05	7.51330283286119e-05	0.00308086542182899
ENSG00000100564	ENST00000216452	PIGH	Q14442	188	FALSE	NA	1225	40	0.212765957446809	393	17	0.0904255319148936	0.754861944777911	9.61194680851064e-06	0.000653721223404255	7.8209754878032e-05
ENSG00000100575	ENST00000395159	TIMM9	Q9Y5J7	89	FALSE	NA	592	31	0.348314606741573	161	10	0.112359550561798	0.843074324324324	1.1845797752809e-05	1.57322471910112e-06	0.0846025679225307
ENSG00000100578	ENST00000354386	KIAA0586	Q9BVV6-3	1644	TRUE	1	NA	NA	NA	NA	NA	NA	NA	0.00150313913138686	0.000623195137469586	0.0014671459250343
ENSG00000100580	ENST00000216468	TMED8	Q6PL24	325	FALSE	NA	2139	116	0.356923076923077	672	44	0.135384615384615	0.828254494453653	0.00101677625846154	3.85927692307692e-05	0.0810655051732719
ENSG00000100583	ENST00000216471	SAMD15	Q9P1V8	674	FALSE	NA	4446	234	0.347181008902077	1274	75	0.111275964391691	0.894035087719298	NA	NA	NA
ENSG00000100591	ENST00000216479	AHSA1	O95433	338	FALSE	NA	2225	68	0.201183431952663	668	46	0.136094674556213	0.4438104543234	1.46964911242604e-05	0.00502198448816568	8.658079903203e-06
ENSG00000100593	ENST00000342219	ISM2	Q6H9L7	571	TRUE	2	3730	222	0.388791593695271	1202	103	0.180385288966725	0.69456258622036	0.0012181772591944	0.00025435787915937	0.00838743532670146
ENSG00000100596	ENST00000216484	SPTLC2	O15270	562	FALSE	NA	3667	133	0.236654804270463	1163	89	0.158362989323843	0.473947720789428	1.47573291814947e-05	0.0016414992455516	1.59967133221623e-05
ENSG00000100604	ENST00000216492	CHGA	P10645	457	FALSE	NA	3001	157	0.343544857768052	920	85	0.185995623632385	0.566242625007351	0.000720695466083151	0.00163652980525164	0.000963633014148471
ENSG00000100605	ENST00000267615	ITPK1	Q13572	414	FALSE	NA	2735	141	0.340579710144928	873	116	0.280193236714976	0.387987770283049	1.9326309178744e-05	0.000239219403381643	0.00019514264131148
ENSG00000100612	ENST00000216500	DHRS7	Q9Y394	339	FALSE	NA	2204	130	0.383480825958702	711	46	0.135693215339233	0.911682316736369	5.23629144542773e-05	1.44819351032448e-05	0.0106659001987783
ENSG00000100614	ENST00000325642	PPM1A	P35813-3	455	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	7.47925934065934e-06	1.52996725274725e-05	0.00107439767663767
ENSG00000100625	ENST00000216513	SIX4	Q9UIU6	781	FALSE	NA	5085	229	0.293213828425096	1697	124	0.158770806658131	0.616317759380848	0.000921855539052497	8.05154929577465e-06	0.146599462975847
ENSG00000100626	ENST00000337827	GALNT16	Q8N428	558	FALSE	NA	3662	207	0.370967741935484	1164	113	0.202508960573477	0.582272852496097	0.000598100860215054	0.00023149882437276	0.00463011137871384
ENSG00000100628	ENST00000555019	ASB2	Q96Q27-2	635	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	0.000133319519685039	0.00446864429291339	4.69833770024954e-05
ENSG00000100632	ENST00000557016	ERH	P84089	104	FALSE	NA	699	5	0.0480769230769231	190	15	0.144230769230769	0.0906056270863138	1.90042307692308e-06	3.40553846153846e-06	0.0053657590489561
ENSG00000100644	ENST00000539097	HIF1A	Q16665-3	850	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	0.000136683183529412	4.30029058823529e-05	0.00373936928282581
ENSG00000100647	ENST00000342745	KIAA0247	Q92537	303	FALSE	NA	1947	119	0.392739273927393	676	57	0.188118811881188	0.724857855990773	2.77258382838284e-05	0.000196349392739274	0.000466028519374222
ENSG00000100650	ENST00000553521	SRSF5	Q13243	272	FALSE	NA	1769	82	0.301470588235294	574	48	0.176470588235294	0.554315055586961	NA	NA	NA
